No,DateTime,Comment,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
1529,2025.03.02 17:10:56,0,ON,ON,51.785,-4.027,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1530,2025.03.02 17:10:57,0,ON,ON,51.832,-3.453,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1531,2025.03.02 17:10:58,0,ON,ON,51.868,-3.069,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1532,2025.03.02 17:10:59,0,ON,ON,51.884,-3.326,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1533,2025.03.02 17:11:00,0,ON,ON,51.81,-3.5,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1534,2025.03.02 17:11:01,0,ON,ON,51.77,-4.262,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1535,2025.03.02 17:11:02,0,ON,ON,51.804,-3.58,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1536,2025.03.02 17:11:03,0,ON,ON,51.75,-3.691,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1537,2025.03.02 17:11:04,0,ON,ON,51.723,-3.999,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1538,2025.03.02 17:11:05,0,ON,ON,51.87,-3.094,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1539,2025.03.02 17:11:06,0,ON,ON,51.677,-4.83,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1540,2025.03.02 17:11:07,0,ON,ON,51.683,-4.348,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1541,2025.03.02 17:11:08,0,ON,ON,51.663,-3.967,0,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,19,19,19,19,OFF,OFF,0,0
1542,2025.03.02 17:11:09,0,ON,ON,51.612,-4.325,0,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,19,19,19,19,OFF,OFF,0,0
1543,2025.03.02 17:11:10,0,ON,ON,51.646,-4.281,0,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,19,19,19,19,OFF,OFF,0,0
1544,2025.03.02 17:11:11,0,ON,ON,51.54,-4.579,0,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,19,19,19,19,OFF,OFF,0,0
1545,2025.03.02 17:11:12,0,ON,ON,51.634,-3.71,0,3.691,3.691,3.691,3.691,3.691,3.691,3.691,3.691,3.691,3.691,3.691,3.691,3.691,3.691,19,19,19,19,OFF,OFF,0,0
1546,2025.03.02 17:11:13,0,ON,ON,51.846,-2.624,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1547,2025.03.02 17:11:14,0,ON,ON,51.755,-3.732,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1548,2025.03.02 17:11:15,0,ON,ON,51.678,-3.681,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1549,2025.03.02 17:11:16,0,ON,ON,51.715,-3.161,0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,19,19,19,19,OFF,OFF,0,0
1550,2025.03.02 17:11:17,0,ON,ON,51.715,-3.161,0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,19,19,19,19,OFF,OFF,0,0
1551,2025.03.02 17:11:18,0,ON,ON,51.744,-3.3,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1552,2025.03.02 17:11:19,0,ON,ON,51.747,-3.208,0,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,19,19,19,19,OFF,OFF,0,0
1553,2025.03.02 17:11:20,0,ON,ON,51.767,-3.151,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1554,2025.03.02 17:11:21,0,ON,ON,51.707,-4.008,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1555,2025.03.02 17:11:22,0,ON,ON,51.67,-4.205,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1556,2025.03.02 17:11:23,0,ON,ON,51.74,-3.126,0,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,19,19,19,19,OFF,OFF,0,0
1557,2025.03.02 17:11:24,0,ON,ON,51.749,-3.084,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1558,2025.03.02 17:11:25,0,ON,ON,51.665,-3.935,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1559,2025.03.02 17:11:26,0,ON,ON,51.744,-2.951,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1560,2025.03.02 17:11:27,0,ON,ON,51.816,-2.691,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1561,2025.03.02 17:11:28,0,ON,ON,51.779,-3.17,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1562,2025.03.02 17:11:29,0,ON,ON,51.795,-2.907,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1563,2025.03.02 17:11:30,0,ON,ON,51.77,-2.996,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1564,2025.03.02 17:11:31,0,ON,ON,51.799,-2.916,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1565,2025.03.02 17:11:32,0,ON,ON,51.755,-3.411,0,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,19,19,19,19,OFF,OFF,0,0
1566,2025.03.02 17:11:33,0,ON,ON,51.811,-3.056,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1567,2025.03.02 17:11:34,0,ON,ON,51.722,-2.973,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1568,2025.03.02 17:11:35,0,ON,ON,51.705,-3.57,0,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,19,19,19,19,OFF,OFF,0,0
1569,2025.03.02 17:11:36,0,ON,ON,51.705,-3.57,0,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,19,19,19,19,OFF,OFF,0,0
1570,2025.03.02 17:11:37,0,ON,ON,51.799,-3.002,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1571,2025.03.02 17:11:38,0,ON,ON,51.797,-2.84,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1572,2025.03.02 17:11:39,0,ON,ON,51.755,-3.392,0,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,19,19,19,19,OFF,OFF,0,0
1573,2025.03.02 17:11:40,0,ON,ON,51.748,-3.313,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1574,2025.03.02 17:11:41,0,ON,ON,51.788,-2.916,0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,19,19,19,19,OFF,OFF,0,0
1575,2025.03.02 17:11:42,0,ON,ON,51.801,-3.031,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1576,2025.03.02 17:11:43,0,ON,ON,51.785,-2.808,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1577,2025.03.02 17:11:44,0,ON,ON,51.8,-3.097,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1578,2025.03.02 17:11:45,0,ON,ON,51.839,-2.938,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1579,2025.03.02 17:11:46,0,ON,ON,51.819,-2.77,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1580,2025.03.02 17:11:47,0,ON,ON,51.822,-2.653,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1581,2025.03.02 17:11:48,0,ON,ON,51.804,-3.069,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1582,2025.03.02 17:11:49,0,ON,ON,51.777,-2.805,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1583,2025.03.02 17:11:50,0,ON,ON,51.779,-3.116,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1584,2025.03.02 17:11:51,0,ON,ON,51.784,-2.964,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1585,2025.03.02 17:11:52,0,ON,ON,51.758,-3.091,0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,19,19,19,19,OFF,OFF,0,0
1586,2025.03.02 17:11:53,0,ON,ON,51.794,-2.589,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1587,2025.03.02 17:11:55,0,ON,ON,51.704,-3.51,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1588,2025.03.02 17:11:56,0,ON,ON,51.763,-2.91,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1589,2025.03.02 17:11:57,0,ON,ON,51.775,-3.072,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1590,2025.03.02 17:11:57,0,ON,ON,51.775,-3.072,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1591,2025.03.02 17:11:58,0,ON,ON,51.816,-2.104,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1592,2025.03.02 17:11:59,0,ON,ON,51.729,-3.237,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1593,2025.03.02 17:12:00,0,ON,ON,51.763,-2.961,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1594,2025.03.02 17:12:01,0,ON,ON,51.704,-3.462,0,3.695,3.695,3.695,3.695,3.695,3.695,3.695,3.695,3.695,3.695,3.695,3.695,3.695,3.695,19,19,19,19,OFF,OFF,0,0
1595,2025.03.02 17:12:02,0,ON,ON,52.132,-0.422,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1596,2025.03.02 17:12:03,0,ON,ON,51.714,-3.227,0,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,19,19,19,19,OFF,OFF,0,0
1597,2025.03.02 17:12:04,0,ON,ON,51.698,-3.665,0,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,19,19,19,19,OFF,OFF,0,0
1598,2025.03.02 17:12:05,0,ON,ON,51.747,-3.107,0,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,19,19,19,19,OFF,OFF,0,0
1599,2025.03.02 17:12:06,0,ON,ON,51.717,-3.694,0,3.693,3.693,3.693,3.693,3.693,3.693,3.693,3.693,3.693,3.693,3.693,3.693,3.693,3.693,19,19,19,19,OFF,OFF,0,0
1600,2025.03.02 17:12:07,0,ON,ON,51.763,-3.367,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1601,2025.03.02 17:12:09,0,ON,ON,51.755,-3.002,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1602,2025.03.02 17:12:10,0,ON,ON,51.963,-1.663,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1603,2025.03.02 17:12:11,0,ON,ON,51.697,-3.018,0,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,3.698,19,19,19,19,OFF,OFF,0,0
1604,2025.03.02 17:12:12,0,ON,ON,51.78,-2.535,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1605,2025.03.02 17:12:13,0,ON,ON,51.812,-2.408,0,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,19,19,19,19,OFF,OFF,0,0
1606,2025.03.02 17:12:14,0,ON,ON,51.83,-2.243,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1607,2025.03.02 17:12:15,0,ON,ON,51.79,-2.872,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1608,2025.03.02 17:12:16,0,ON,ON,51.797,-2.821,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1609,2025.03.02 17:12:17,0,ON,ON,51.762,-3.119,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1610,2025.03.02 17:12:18,0,ON,ON,51.723,-3.123,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1611,2025.03.02 17:12:19,0,ON,ON,51.738,-3.119,0,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,19,19,19,19,OFF,OFF,0,0
1612,2025.03.02 17:12:20,0,ON,ON,51.725,-3.078,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1613,2025.03.02 17:12:21,0,ON,ON,51.725,-3.078,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1614,2025.03.02 17:12:22,0,ON,ON,51.753,-2.961,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1615,2025.03.02 17:12:23,0,ON,ON,51.743,-3.116,0,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,19,19,19,19,OFF,OFF,0,0
1616,2025.03.02 17:12:24,0,ON,ON,51.762,-2.491,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1617,2025.03.02 17:12:25,0,ON,ON,51.802,-2.621,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1618,2025.03.02 17:12:26,0,ON,ON,51.78,-2.837,0,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,19,19,19,19,OFF,OFF,0,0
1619,2025.03.02 17:12:27,0,ON,ON,51.814,-2.634,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1620,2025.03.02 17:12:28,0,ON,ON,51.766,-2.789,0,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,3.702,19,19,19,19,OFF,OFF,0,0
1621,2025.03.02 17:12:29,0,ON,ON,51.771,-2.98,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1622,2025.03.02 17:12:30,0,ON,ON,51.641,-3.799,0,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,19,19,19,19,OFF,OFF,0,0
1623,2025.03.02 17:12:31,0,ON,ON,51.711,-2.942,0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,19,19,19,19,OFF,OFF,0,0
1624,2025.03.02 17:12:32,0,ON,ON,51.718,-2.935,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1625,2025.03.02 17:12:33,0,ON,ON,51.764,-2.704,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1626,2025.03.02 17:12:34,0,ON,ON,51.727,-3.157,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1627,2025.03.02 17:12:35,0,ON,ON,51.768,-2.913,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1628,2025.03.02 17:12:36,0,ON,ON,51.757,-2.913,0,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,19,19,19,19,OFF,OFF,0,0
1629,2025.03.02 17:12:37,0,ON,ON,51.765,-2.739,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1630,2025.03.02 17:12:38,0,ON,ON,51.712,-2.98,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
